appid,name,developer,publisher,genres,tags,genre_count,tag_count,price,initial_price,discount,is_free,positive,negative,total_reviews,review_score_pct,target,owners,owners_min,owners_max,owners_midpoint,average_forever,median_forever,average_2weeks,ccu
300550,Shadowrun: Dragonfall - Director's Cut,Harebrained Schemes,Paradox Interactive,"Adventure, Indie, RPG, Strategy",RPG;Cyberpunk;Turn-Based;Isometric;Story Rich;Strategy;Sci-fi;Tactical;Singleplayer;CRPG;Indie;Turn-Based Tactics;Adventure;Fantasy;Atmospheric;Turn-Based Strategy;Kickstarter;Moddable;Female Protagonist;Touch-Friendly,4,20,14.99,14.99,0.0,0,5652,661,6313,0.8953,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,33
204030,Fable - The Lost Chapters,Lionhead Studios,Xbox Game Studios,"Action, Adventure, RPG",RPG;Adventure;Action;Fantasy;Third Person;Singleplayer;Choices Matter;Classic;Atmospheric;Open World;Magic;Story Rich;Great Soundtrack;Action RPG;Comedy;Character Customization;Exploration;Medieval;Dark Fantasy;Replay Value,3,20,9.99,9.99,0.0,0,7152,586,7738,0.9243,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,30
605740,"Flashing Lights - Police, Firefighting, Emergency Services (EMS) Simulator",Nils Jakrins,Excalibur Games,"Action, Indie, Massively Multiplayer, RPG, Simulation",Adventure;Driving;Simulation;Automobile Sim;Physics;Crime;Shooter;Open World;Realistic;Third-Person Shooter;Destruction;RPG;Multiplayer;Sandbox;Third Person;Exploration;FPS;America;Massively Multiplayer;Action,5,20,24.99,24.99,0.0,0,13686,3277,16963,0.8068,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,311
2027330,GoreBox,F2Games,F2Games,"Action, Casual, Indie, Simulation",Gore;Sandbox;Violent;Physics;FPS;Shooter;PvE;Stylized;First-Person;3D;Level Editor;PvP;Voxel;Action;Immersive Sim;Exploration;Relaxing;Controller;Colorful;Atmospheric,4,20,8.99,8.99,0.0,0,13136,1368,14504,0.9057,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,509
1715130,Crysis Remastered,Crytek,Crytek,Action,Action;FPS;Shooter;Sci-fi;Stealth;Sandbox;Singleplayer;Aliens;Atmospheric;Futuristic;Cinematic;Adventure;Realistic;Tactical;America;First-Person;Violent;Multiplayer;Survival;Open World,1,20,29.99,29.99,0.0,0,9972,3146,13118,0.7602,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,83
1649240,Returnal,"Housemarque, Climax Studios",PlayStation Publishing LLC,Action,Action;Bullet Hell;Rogue-like;Singleplayer;Co-op;Female Protagonist;Online Co-Op;Action Roguelike;Third-Person Shooter;Space;Shooter;Sci-fi;Multiplayer;Difficult;Rogue-lite;Psychological Horror;Atmospheric;Horror;Souls-like;Metroidvania,1,20,59.99,59.99,0.0,0,6925,1521,8446,0.8199,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,84
866800,The Walking Dead: The Final Season,Telltale Games,Skybound Games,Adventure,Story Rich;Choices Matter;Zombies;Adventure;Choose Your Own Adventure;Singleplayer;Female Protagonist;Post-apocalyptic;Survival;Atmospheric;Horror;Violent;Drama;Action;Gore;Episodic;Comic Book;Point & Click;Mature;LGBTQ+,1,20,19.99,19.99,0.0,0,18302,982,19284,0.9491,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,93
247020,"Cook, Serve, Delicious!",Vertigo Gaming Inc.,Vertigo Gaming Inc.,"Action, Indie, Simulation, Strategy",Indie;Time Management;Typing;Difficult;Management;Cooking;Arcade;Strategy;2D;Funny;Controller;Simulation;Family Friendly;Comedy;Co-op;Local Co-Op;Local Multiplayer;Multiplayer;Singleplayer;4 Player Local,4,20,12.99,12.99,0.0,0,5311,309,5620,0.945,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,7
285920,TerraTech,Payload Studios,Mythwright,"Action, Indie",Building;Sandbox;Open World;Open World Survival Craft;Multiplayer;Robots;Crafting;Action;Survival;Adventure;Singleplayer;Exploration;Strategy;Early Access;Indie;Vehicular Combat;Physics;Online Co-Op;Third Person;PvP,2,20,6.24,24.99,75.0,0,21368,2042,23410,0.9128,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,261
268750,Magicite,Sean Young,SmashGames,"Action, Adventure, Indie, RPG",Indie;RPG;Rogue-like;Multiplayer;Pixel Graphics;2D;Action Roguelike;Adventure;Platformer;Crafting;Co-op;Perma Death;Action;Survival;Difficult;Online Co-Op;Rogue-lite;Singleplayer;Sandbox;Side Scroller,4,20,9.99,9.99,0.0,0,6459,1120,7579,0.8522,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,12
1171690,Wayfinder,Airship Syndicate,Airship Syndicate,"Action, Adventure, RPG",Action RPG;Online Co-Op;Loot;Dungeon Crawler;Third Person;Exploration;Action;RPG;Controller;Adventure;Party-Based RPG;Open World;Action-Adventure;Co-op;Singleplayer;Fantasy;Casual;Multiplayer;Atmospheric;Team-Based,3,20,24.99,24.99,0.0,0,14412,10235,24647,0.5847,0,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,64
12150,Max Payne 2: The Fall of Max Payne,Remedy Entertainment,Rockstar Games,Action,Action;Noir;Third-Person Shooter;Classic;Bullet Time;Story Rich;Shooter;Singleplayer;Atmospheric;Third Person;Dark;Great Soundtrack;Cinematic;Crime;Detective;Adventure;Narrative;Cult Classic;Sequel;Nudity,1,20,9.99,9.99,0.0,0,11282,652,11934,0.9454,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,36
1475380,TheDawn,LIMITED,LIMITED,"Action, Adventure, Free To Play, Indie",Anime;Action;Third-Person Shooter;Cute;Shooter;Time Manipulation;Adventure;Singleplayer;Bullet Hell;Hero Shooter;3D;Third Person;Free to Play;Robots;Atmospheric;Cyberpunk;Dark;Tactical;Futuristic;PvE,4,20,0.0,0.0,0.0,1,8015,600,8615,0.9304,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,1
242550,Rayman Legends,Ubisoft Montpellier,Ubisoft,"Action, Adventure",Platformer;Adventure;Local Co-Op;Action;Great Soundtrack;2D;Co-op;Controller;4 Player Local;Local Multiplayer;Funny;Family Friendly;Fast-Paced;Side Scroller;Singleplayer;Comedy;Beautiful;Music;Difficult;Atmospheric,2,20,29.99,29.99,0.0,0,8994,1049,10043,0.8955,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,71
321960,Might & Magic Heroes VII,Limbic Entertainment,Ubisoft,"RPG, Strategy",Strategy;Turn-Based Strategy;RPG;Fantasy;Multiplayer;Turn-Based;Singleplayer;Story Rich;Adventure;Atmospheric;Co-op;Classic;Magic;Open World;Local Co-Op,2,15,29.99,29.99,0.0,0,3664,3082,6746,0.5431,0,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,227
578330,LEGO City Undercover,Traveller's Tales,TT Games,Action,LEGO;Open World;Action;Co-op;Adventure;Multiplayer;Comedy;Family Friendly;Funny;Singleplayer;Local Co-Op;Sandbox;Crime;Exploration;Racing;Split Screen;Controller;Local Multiplayer;Villain Protagonist;Memes,1,20,19.99,19.99,0.0,0,8783,889,9672,0.9081,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,115
421020,DiRT 4,"Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux), Electronic Arts","Racing, Simulation, Sports",Racing;Automobile Sim;Simulation;Multiplayer;Driving;Offroad;Sports;Realistic;Singleplayer;Arcade;Atmospheric;Open World;Action;VR;Controller;Online Co-Op;Difficult;Co-op;Great Soundtrack;Adventure,3,20,0.0,0.0,0.0,1,12971,3168,16139,0.8037,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,40
222730,Reus,Abbey Games,Abbey Games,"Indie, Simulation, Strategy",God Game;Strategy;Indie;Simulation;Singleplayer;Sandbox;Casual;Puzzle;2D;Resource Management;Replay Value;Fantasy;Relaxing;Nature;Addictive;Family Friendly;Management;Great Soundtrack;Multiplayer;Funny,3,20,9.99,9.99,0.0,0,4576,1263,5839,0.7837,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,4
1061090,Jump King,Nexile,Nexile,"Action, Adventure, Indie",Psychological Horror;Difficult;Precision Platformer;Indie;Pixel Graphics;Adventure;Platformer;2D;Action;Singleplayer;Retro;Medieval;Atmospheric;Philosophical;Funny;Dark Humor;Fantasy;Souls-like;Horror;Side Scroller,3,20,12.99,12.99,0.0,0,11081,1222,12303,0.9007,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,60
589290,Holdfast: Nations At War,Anvil Game Studios,Anvil Game Studios,"Action, Indie, Massively Multiplayer, RPG, Simulation, Strategy",Shooter;FPS;Multiplayer;War;Action;Military;Historical;Wargame;World War I;Tactical;Simulation;Combat;Third-Person Shooter;PvP;Naval;Strategy;Memes;First-Person;Third Person;Team-Based,6,20,9.99,19.99,50.0,0,22540,2575,25115,0.8975,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,223
445220,Avorion,Boxelware,Boxelware,"Action, Indie, Simulation",Exploration;Sandbox;Space Sim;Building;Space;Flight;Open World;PvE;Choose Your Own Adventure;3D;Third Person;Sci-fi;Simulation;Economy;Spaceships;Voxel;Management;Trading;Vehicular Combat;Action RPG,3,20,24.99,24.99,0.0,0,12286,1328,13614,0.9025,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,618
921570,OCTOPATH TRAVELER,"Square Enix, ACQUIRE Corp.",Square Enix,RPG,RPG;JRPG;Pixel Graphics;Turn-Based;Story Rich;Turn-Based Combat;Singleplayer;Great Soundtrack;Open World;Strategy;Adventure;2.5D;Anime;Choices Matter;Multiple Endings;Casual;Sandbox;Party-Based RPG;Management;Simulation,1,20,59.99,59.99,0.0,0,13070,2118,15188,0.8605,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,222
531640,Eternal Card Game,Dire Wolf,Dire Wolf,"Casual, Massively Multiplayer, Strategy, Free To Play",Free to Play;Card Game;Card Battler;Strategy;Deckbuilding;Casual;Massively Multiplayer;Trading Card Game;Multiplayer;Singleplayer;Early Access;Turn-Based;PvP;Fantasy,4,14,0.0,0.0,0.0,1,5384,1569,6953,0.7743,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,135
2163330,Yet Another Zombie Survivors,Awesome Games Studio,Awesome Games Studio,"Action, Casual, Indie, RPG",Early Access;Action Roguelike;Bullet Hell;Indie;Arcade;Rogue-lite;Action RPG;Singleplayer;Top-Down Shooter;Rogue-like;Zombies;3D;Score Attack;Top-Down;Controller;Casual;Survival;Action;Dark;Modern,4,20,14.99,14.99,0.0,0,10169,1044,11213,0.9069,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,472
449960,Book of Demons,Thing Trunk,Thing Trunk,"Action, Adventure, Casual, Indie, RPG",Dungeon Crawler;Roguelike Deckbuilder;Hack and Slash;RPG;Deckbuilding;Singleplayer;Isometric;Action RPG;Dark Fantasy;Fantasy;Demons;Card Game;Action;Adventure;Action-Adventure;Rogue-like;Controller;Zombies;Atmospheric;Rogue-lite,5,20,24.99,24.99,0.0,0,9539,2413,11952,0.7981,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,12
2369390,Far Cry 6,"Ubisoft Toronto, Ubisoft Montreal, Ubisoft Kyiv, Ubisoft Shanghai, Ubisoft Berlin",Ubisoft,"Action, Adventure",Open World;FPS;Online Co-Op;Multiplayer;Action;Adventure;Shooter;Co-op;Singleplayer;Action-Adventure;Exploration;Combat;3D;Female Protagonist;First-Person;PvE;Atmospheric;Crafting;Modern;Sandbox,2,20,59.99,59.99,0.0,0,19411,7737,27148,0.715,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,627
679900,Swords & Souls: Neverseen,SoulGame Studio,Armor Games Studios,"Action, Adventure, Indie, RPG",Indie;RPG;Turn-Based Combat;Character Customization;Action RPG;Singleplayer;Turn-Based;Idler;Funny;2D;Fantasy;Casual;Strategy;Relaxing;Minigames;Cartoony;Colorful;Strategy RPG;Action;Archery,4,20,5.24,14.99,65.0,0,5047,363,5410,0.9329,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,188
1213740,She Will Punish Them,L2 Games,L2 Games,"Action, Indie, RPG, Early Access",Sexual Content;Nudity;Mature;Female Protagonist;3D;Hack and Slash;Demons;Action RPG;Souls-like;Dark Fantasy;Violent;Gore;Action;Singleplayer;Third Person;Early Access;Difficult;Real-Time;Indie;Atmospheric,4,20,15.99,15.99,0.0,0,11430,954,12384,0.923,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,25
653530,Return of the Obra Dinn,Lucas Pope,3909,"Adventure, Indie",Detective;Mystery;Puzzle;Story Rich;Atmospheric;Singleplayer;Indie;Great Soundtrack;First-Person;Historical;Adventure;Naval;Difficult;Retro;Multiple Endings;Violent;Pirates;Horror;Walking Simulator;Noir,2,20,19.99,19.99,0.0,0,28093,923,29016,0.9682,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,166
672680,Call of War: World War 2,Bytro Labs GmbH,Bytro Labs GmbH,"Massively Multiplayer, Simulation, Strategy, Free To Play",Strategy;Free to Play;World War II;War;Grand Strategy;Military;Simulation;Multiplayer;Tactical;Historical;Massively Multiplayer;Diplomacy;RTS;Wargame;Co-op;2D;Board Game;PvP;Alternate History;Real-Time,4,20,0.0,0.0,0.0,1,4168,1664,5832,0.7147,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,281
1316680,VLADiK BRUTAL,BRUTAL SOFTWARE,BRUTAL SOFTWARE,"Action, Adventure, Casual, Indie",FPS;Shooter;First-Person;Action;Dystopian;Adventure;Realistic;Casual;Puzzle;Action-Adventure;Stealth;Experimental;Character Action Game;3D;Horror;Wargame;Puzzle-Platformer;Looter Shooter;Cinematic;Beautiful,4,20,11.99,11.99,0.0,0,7642,810,8452,0.9042,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,19
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,"Action, Adventure",Anime;Fighting;Action;Adventure;Ninja;Multiplayer;Controller;Singleplayer;Beat 'em up;Open World;3D Fighter;Fantasy;Local Multiplayer;PvP;Great Soundtrack;Co-op;Third Person;RPG;Atmospheric;Local Co-Op,2,20,9.99,19.99,50.0,0,12500,1440,13940,0.8967,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,23
589360,Ni no Kuni II: Revenant Kingdom,LEVEL5 Inc.,BANDAI NAMCO Entertainment,"Adventure, RPG",RPG;JRPG;Anime;Adventure;Open World;Singleplayer;Fantasy;Story Rich;Cute;Action RPG;Great Soundtrack;Hack and Slash;Dungeon Crawler;City Builder;Action;Strategy;Cartoony;Exploration;Survival;Multiplayer,2,20,59.99,59.99,0.0,0,9019,1737,10756,0.8385,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,93
1225570,Unravel Two,Coldwood Interactive,Electronic Arts,"Action, Adventure",Co-op;Local Co-Op;Multiplayer;Puzzle;Adventure;Split Screen;Action;Singleplayer;Cute;Family Friendly;Local Multiplayer;Colorful;Platformer;Atmospheric;Action-Adventure;Online Co-Op;Puzzle-Platformer;Controller;Indie;2D,2,20,19.99,19.99,0.0,0,5994,1566,7560,0.7929,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,46
719040,Wasteland 3,inXile Entertainment,"inXile Entertainment, Xbox Game Studios","RPG, Strategy",CRPG;Character Customization;Choices Matter;Story Rich;Sexual Content;Violent;Post-apocalyptic;RPG;Tactical RPG;Party-Based RPG;Turn-Based Tactics;Isometric;Turn-Based;Strategy;Turn-Based Combat;Open World;Sci-fi;Tactical;Co-op;Online Co-Op,2,20,39.99,39.99,0.0,0,17695,3201,20896,0.8468,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,219
1063660,Bendy and the Dark Revival,Joey Drew Studios,Joey Drew Studios,"Action, Adventure",Horror;Action;Singleplayer;First-Person;Survival Horror;Adventure;Indie;Cartoony;Story Rich;Dark;Puzzle;Survival;Stealth;Action-Adventure;Sequel;Combat;Atmospheric;Strategy;Great Soundtrack;Casual,2,20,19.99,19.99,0.0,0,12068,907,12975,0.9301,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,62
2181930,DR LIVESEY ROM AND DEATH EDITION,Agafonoff,Agafonoff,"Action, Adventure, Indie, RPG, Simulation",Action;Cartoon;Rogue-like;Hand-drawn;Spectacle fighter;Difficult;Retro;Dungeon Crawler;Singleplayer;Beat 'em up;Procedural Generation;Atmospheric;Looter Shooter;Combat;Shoot 'Em Up;Dark;Adventure;RPG;Comedy;2D,5,20,0.65,2.99,78.0,0,12605,731,13336,0.9452,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,5
667970,VTOL VR,"Boundless Dynamics, LLC","Boundless Dynamics, LLC","Action, Indie, Simulation",Flight;VR;Simulation;Combat;Jet;Military;Realistic;War;Action;Vehicular Combat;Physics;Naval Combat;Artificial Intelligence;Multiplayer;Singleplayer;First-Person;6DOF;Level Editor;Futuristic;Sandbox,3,20,29.99,29.99,0.0,0,18999,369,19368,0.9809,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,222
946050,Soda Dungeon 2,"AN Productions, Poxpower",Armor Games Studios,"Casual, Indie, RPG, Free To Play",Free to Play;Idler;RPG;Pixel Graphics;Dungeon Crawler;Casual;Indie;2D;Turn-Based;Strategy RPG;Turn-Based Combat;Comedy;Fantasy;Simulation;Singleplayer;Clicker;Adventure;Medieval;Action;Strategy,4,20,0.0,0.0,0.0,1,5114,305,5419,0.9437,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,249
223100,Homefront: The Revolution,Dambuster Studios,Deep Silver,"Action, Adventure",Action;FPS;Open World;Shooter;Multiplayer;Co-op;War;Singleplayer;First-Person;Online Co-Op;Stealth;Adventure;Military;Survival;Atmospheric;Violent;Dystopian;Crafting;Story Rich;Futuristic,2,20,19.99,19.99,0.0,0,9956,6497,16453,0.6051,0,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,26
250760,Shovel Knight: Treasure Trove,Yacht Club Games,Yacht Club Games,"Action, Adventure, Indie",Platformer;Pixel Graphics;Retro;Great Soundtrack;Indie;2D;Adventure;Action;Singleplayer;Difficult;Side Scroller;Kickstarter;Fantasy;Old School;Medieval;Funny;Arcade;Comedy;RPG;Local Co-Op,3,20,39.99,39.99,0.0,0,15438,674,16112,0.9582,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,69
252410,SteamWorld Dig,Image & Form Games,Image & Form Games,"Action, Adventure, Indie",Platformer;Mining;Steampunk;Metroidvania;Indie;Adventure;Western;2D;Robots;Action;Singleplayer;Exploration;Short;Casual;Sci-fi;Side Scroller;Great Soundtrack;Controller;Sandbox;RPG,3,20,9.99,9.99,0.0,0,7697,498,8195,0.9392,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,16
292120,FINAL FANTASY XIII,Square Enix,Square Enix,RPG,JRPG;RPG;Female Protagonist;Linear;Great Soundtrack;Singleplayer;Fantasy;Story Rich;Adventure;Cinematic;Sci-fi;Action;Third Person;Atmospheric;Turn-Based Combat;Action RPG;Futuristic;Turn-Based;Strategy;Difficult,1,20,15.99,15.99,0.0,0,13454,4476,17930,0.7504,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,286
393080,Call of Duty: Modern Warfare Remastered (2017),"Raven Software, Beenox",Activision,Action,FPS;Singleplayer;Multiplayer;Shooter;Action;War;Military;First-Person;Controller;Violent;Story Rich;Remake;Co-op;Classic;Stealth;Gore;Casual;Zombies;World War II;Atmospheric,1,20,19.99,39.99,50.0,0,7542,6853,14395,0.5239,0,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,133
289950,Construction Simulator 2015,weltenbauer. Software Entwicklung GmbH,astragon Entertainment,"Casual, Simulation",Simulation;Building;Multiplayer;Open World;Automobile Sim;Driving;Singleplayer;Casual;Co-op;Realistic;Management;Strategy;Crafting;Action;Sandbox;City Builder;Controller;Mod;Moddable;Family Friendly,2,20,14.99,14.99,0.0,0,5569,1202,6771,0.8225,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,20
987840,Expeditions: Rome,Logic Artists,THQ Nordic,"RPG, Strategy",RPG;Strategy;Turn-Based Strategy;Party-Based RPG;Rome;CRPG;Turn-Based Tactics;Tactical RPG;3D;Historical;Top-Down;Atmospheric;Tactical;Choices Matter;Story Rich;Turn-Based Combat;Singleplayer;Female Protagonist;Turn-Based;Character Customization,2,20,44.99,44.99,0.0,0,5150,683,5833,0.8829,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,72
894020,Death's Door,Acid Nerve,Devolver Digital,"Action, Adventure, Indie, RPG",Cute;Souls-like;3D Platformer;Cartoony;Dark Fantasy;Action;Adventure;Action-Adventure;RPG;Hack and Slash;Exploration;Isometric;Action RPG;Dungeon Crawler;3D;Metroidvania;Indie;Controller;Colorful;Combat,4,20,3.99,19.99,80.0,0,17444,1224,18668,0.9344,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,54
515180,Bus Simulator 18,stillalive studios,astragon Entertainment,Simulation,Simulation;Automobile Sim;Driving;Multiplayer;Realistic;Open World;Singleplayer;Co-op;First-Person;Management;Action;Strategy;Mod;Moddable;VR,1,15,14.99,14.99,0.0,0,10664,2473,13137,0.8118,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,45
332310,LEGO Worlds,"TT Games, Traveller's Tales",Warner Bros. Interactive Entertainment,Adventure,LEGO;Open World;Building;Sandbox;Adventure;Multiplayer;Exploration;Family Friendly;Singleplayer;Third Person;Funny;Early Access;Destruction;Co-op;Action;Comedy;Simulation;Casual;Walking Simulator;Voxel,1,20,29.99,29.99,0.0,0,11995,3308,15303,0.7838,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,43
991780,Notes of Soul,（Hong Kong）GKD Game Studio,（Hong Kong）GKD Game Studio,"Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, RPG, Strategy, Early Access",Horror;Massively Multiplayer;Sexual Content;Action;Adventure;Indie;Nudity;RPG;Multiplayer;Strategy;Casual;Early Access;Racing;Mature;Online Co-Op;Co-op;Survival Horror;Funny;Third Person,9,19,29.99,29.99,0.0,0,16065,4715,20780,0.7731,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,88
397060,Faeria,Abrakam Entertainment SA,"Versus Evil, tinyBuild","Adventure, Indie, Massively Multiplayer, RPG, Strategy",Card Game;Strategy;Massively Multiplayer;Multiplayer;Indie;Adventure;RPG;Board Game;Turn-Based;Fantasy;Hex Grid;Turn-Based Strategy;Singleplayer;Trading Card Game;Casual;Action;Survival;Relaxing;Anime;Early Access,5,20,19.99,19.99,0.0,0,5956,1168,7124,0.836,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,26
780290,Gloomhaven,"Flaming Fowl Studios, Saber Interactive",Twin Sails Interactive,"Adventure, RPG, Strategy",Online Co-Op;Dark Fantasy;Turn-Based Combat;Card Game;Turn-Based Strategy;Unforgiving;Tactical RPG;Class-Based;Co-op Campaign;Strategy;Difficult;Deckbuilding;3D;RPG;Tactical;Turn-Based Tactics;Board Game;Turn-Based;Isometric;Party-Based RPG,3,20,34.99,34.99,0.0,0,12466,2517,14983,0.832,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,430
1092660,Blair Witch,Bloober Team SA,Bloober Team NA,"Adventure, Indie",Adventure;Horror;Psychological Horror;Indie;First-Person;Violent;Dog;Walking Simulator;Dark;Atmospheric;Singleplayer;Story Rich;Investigation;Survival Horror;Cinematic;Survival;Mature;Psychological;Multiplayer;Co-op,2,20,5.99,29.99,80.0,0,5716,1531,7247,0.7887,1,"500,000 .. 1,000,000",500000,1000000,750000,0,0,0,6
